source,make,model,year,price,mileage,location,listing_date,link_to_buyer,link_to_image
kijijiauto,BMW,X7,2021,74999,69460,"Edmonton, AB",2023-12-08,https://www.kijijiautos.ca/vip/30360993,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Buick,Regal,2019,25880,96032,"Rockland, ON",2023-12-08,https://www.kijijiautos.ca/vip/29437392,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Dodge,Durango,2018,61888,85500,"Lethbridge, AB",2023-12-08,https://www.kijijiautos.ca/vip/30149707,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Honda,Accord,2012,12698,140729,"Oshawa, ON",2023-12-08,https://www.kijijiautos.ca/vip/30390857,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,Camry,2018,25880,30149,"Scarborough, ON",2023-12-08,https://www.kijijiautos.ca/vip/30367370,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Lexus,2,2018,30500,107400,"-, QC",2023-12-08,https://www.kijijiautos.ca/vip/30412025,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Toyota,Sienna,2011,17999,196000,"Toronto, ON",2023-12-08,https://www.kijijiautos.ca/vip/30694905,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,Chevrolet,Blazer,2020,36999,39285,"Milton, ON",2023-12-08,https://www.kijijiautos.ca/vip/30159260,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,RAM,,2018,46999,107108,"New Hamburg, ON",2023-12-08,https://www.kijijiautos.ca/vip/30348890,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
kijijiauto,BMW,X5,2017,34900,147500,"Richmond Hill, ON",2023-12-08,https://www.kijijiautos.ca/vip/30408558,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c8/c8cb751c-c314-4108-b4fd-03d3daa71e7f?rule=move-300-jpg
